kerajaan;orang;peran;ayah;ibu;pasangan;anak;namaKerajaan;ibuKota;agama;pendahulu;penerus;tahunMulai;wikidataID;tglLahir;tglMati;saudara;kerabat;dinasti;personWikidataID;source;confidence_score;manual_check;data_source;master_id;orang_PageRank;orang_Louvain_Cluster;orang_Betweenness;orang_AdamicAdar_Avg;kerajaan_PageRank;kerajaan_Louvain_Cluster;kerajaan_Betweenness
Kesultanan Aceh;Alauddin bin Ahmad dari Perak;;;;janda sultan sebelumnya;putri Alauddin Mansur Syah;;;;;;;;;1585-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q17425033;llm_imputed;0.6;False;Wikipedia Scrape;Alauddin bin Ahmad dari Perak;0.0019439780925336215;16;0.0024667931688804557;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Mahmud Syah;;Sultan Sulaiman Syah;;Pocut Meurah Awan;;;;;;;;;;1874-01-28T00:00:00Z;;;;http://www.wikidata.org/entity/Q17510514;llm_imputed;0.9;False;Wikipedia Scrape;Sultan Mahmud Syah;0.002357133094793344;16;0.0004815709274912318;0.3510887837466746;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Alauddin Muhammad Syah;;Sultan Alauddin Mahmud Syah I;;Merah di Awan;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1760-01-01T00:00:00Z;1795-01-01T00:00:00Z;Tuanku Cut;;;http://www.wikidata.org/entity/Q18204967;llm_imputed;0.8;False;Wikipedia Scrape;Alauddin Muhammad Syah;0.0026509642351758536;16;0.002479730895290668;0.3231312616026665;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Jauharul Alam dari Aceh;;;;;Wandi Tebing;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1726-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18206739;llm_imputed;0.6;False;Wikipedia Scrape;Jauharul Alam dari Aceh;0.0019439780925336215;16;0.0012420217353803693;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Alauddin Jauhar al-Alam;;Alauddin Muhammad Syah;Pocut Meurah Awan;;;;;;;;;;1786-01-01T00:00:00Z;1823-12-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204957;llm_imputed;0.8;False;Wikipedia Scrape;Sultan Alauddin Jauhar al-Alam;0.0024948514288799183;16;0.00048588350296130254;0.3611199685750049;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Badruddin Johan Syah;;;;;Pocut Meurah Awan;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1765-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18205086;llm_imputed;0.7;False;Wikipedia Scrape;Sultan Badruddin Johan Syah;0.0019439780925336215;16;0.0003435685124489683;0.317763965380629;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Sultan Sulaiman Ali Iskandar Syah;;Sultan Alauddin Muhammad Syah Da'ud I;;Syaribanun, Tengku Seriati binti Abbas, adik Uleebalang dari VII Mukim;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1857-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18204972;llm_imputed;0.9;False;Wikipedia Scrape;Sultan Sulaiman Ali Iskandar Syah;0.0019439780925336215;16;0.004864585130239779;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Ali Ri'ayat Syah II;;Munawwar Syah;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1589-06-28T00:00:00Z;Raja Dewi;;;http://www.wikidata.org/entity/Q18211069;llm_imputed;0.8;False;Wikipedia Scrape;Ali Ri'ayat Syah II;0.0019439780925336215;16;0.0024667931688804557;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Aceh;Syamsul Alam dari Aceh;;;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;1727-01-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q18211090;llm_imputed;0.2;False;Wikipedia Scrape;Syamsul Alam dari Aceh;0.0019439780925336215;16;0.0;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kesultanan Banjar;Demang Lehman;;;;;;;Banjarmasin, Martapura, South Kalimantan, Murung Raya Regency;Sunni Islam;Negara Daha;Dutch East Indies;1526.0;;1832-01-01T00:00:00Z;1864-02-27T00:00:00Z;;;;http://www.wikidata.org/entity/Q12481200;llm_imputed;0.0;False;Wikipedia Scrape;Demang Lehman;0.0019439780925336215;1;0.0;0.3235154531486725;0.023729428793184494;1;0.024912310965441893
Kesultanan Aceh;Iskandar Tsani dari Aceh;;Ahmad Shah II of Pahang;;Safiatuddin dari Aceh;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1610-01-01T00:00:00Z;1641-02-15T00:00:00Z;;;;http://www.wikidata.org/entity/Q4264509;wikidata;1.0;False;;Iskandar Tsani dari Aceh;0.00312144033209182;16;0.0012420217353803693;0.29442449803122295;0.04317422354211073;16;0.04325944454027946
Kesultanan Banten;Abu al-Fadhl;;Abu an-Nasr;;;;;;;;;;;http://www.wikidata.org/.well-known/genid/f9ae6c7a1c272153117e99a2bf8cadd7;1690-01-01T00:00:00Z;Abu al-Mahasin;;;http://www.wikidata.org/entity/Q57818896;wikidata;1.0;False;;Abu al-Fadhl;0.0041423415594640306;14;0.0;0.6332847081951665;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Abu al-Mafakhir;;Maulana Muhammad;;;Abu al-Ma'ali;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;1596-01-01T00:00:00Z;1651-03-10T00:00:00Z;;;;http://www.wikidata.org/entity/Q7130931;wikidata;1.0;False;;Abu al-Mafakhir;0.0038889781285921976;14;1.7250301880282906e-05;0.5199239735346549;0.015074013535885198;14;0.03701052268414697
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Majapahit;Wikramawardhana;;;Dyah Nertaja;Kusumawardhani;Suhita;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;1365-01-01T00:00:00Z;1429-01-01T00:00:00Z;;Hayam Wuruk;Wangsa Rajasa;http://www.wikidata.org/entity/Q12452603;wikidata;1.0;False;;Wikramawardhana;0.0029478940505871633;8;0.006020355356218734;0.47231901884663813;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Syamsuddin As-Sumatrani;;Abdullah;;;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1570-01-01T00:00:00Z;1630-02-01T00:00:00Z;;;;http://www.wikidata.org/entity/Q61118438;llm_imputed;0.7;False;Wikipedia Scrape;Syamsuddin As-Sumatrani;0.0019439780925336215;16;0.0012420217353803693;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
Kerajaan Sunda;Sri Baduga Maharaja;;;;;Rara Santang;;;;;;;;;;;;;http://www.wikidata.org/entity/Q4201860;wikidata;1.0;False;;Sri Baduga Maharaja;0.003242186829090881;5;1.0062676096831694e-05;0.6213349345596119;0.006164908013425225;5;0.0051334023345408555
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Getas Pendawa;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Nyai Ageng Ngerang;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Kerajaan Mataram;Sri Isyana Tunggawijaya;;Mpu Sindok;;Lokapala;Makutawangsawardhana;;;;;;;;;;;;;http://www.wikidata.org/entity/Q12454585;wikidata;1.0;False;;Sri Isyana Tunggawijaya;0.006068560083510739;4;2.5875452820424358e-05;0.5581106265512472;0.008512056163828458;4;0.0006813869242711748
Kesultanan Siak Sri Inderapura;Sayyid Ismail dari Siak;;;;;;;;;;;;;;;Sultan Syarif Kasim I;;;http://www.wikidata.org/entity/Q19732020;llm_imputed;0.8;False;Wikipedia Scrape;Sayyid Ismail dari Siak;0.0019439780925336215;2;0.00020700362256339486;0.5581106265512472;0.007177274787823441;2;0.0011902708297395206
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Majapahit;Bondan Kajawan;;Kertabhumi;;;Ki Ageng Wanasaba;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q17999748;wikidata;1.0;False;;Bondan Kajawan;0.002226038516065944;8;0.005175090564084872;0.4073296281480381;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Teuku Nanta Seutia;;Datuk Makhudum Sati;;;Teuku Rayut;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q19744098;wikidata;1.0;False;;Teuku Nanta Seutia;0.0019439780925336215;22;0.003674314300500259;0.29304905457267855;0.04317422354211073;16;0.04325944454027946
Kesultanan Siak Sri Inderapura;Yahya dari Siak;;Sultan Ismail;;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q7443095;llm_imputed;0.8;False;Wikipedia Scrape;Yahya dari Siak;0.0019439780925336215;2;0.00020700362256339486;0.5581106265512472;0.007177274787823441;2;0.0011902708297395206
Kerajaan Bali;Mpu Kuturan;;;;;;;;;;;;;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.0024948514288799183;8;0.0
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Demak Sultanate;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Mpu Kuturan;;;;;;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;;http://www.wikidata.org/entity/Q49326;;;Mpu Baradah;;;http://www.wikidata.org/entity/Q107676358;llm_imputed;0.7;False;Wikipedia Scrape;Mpu Kuturan;0.0019439780925336215;8;0.003467310677936864;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Sultan Perkasa Alam Syarif Lamtui;;;;;Jamalul Alam dari Aceh;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q18210821;wikidata;1.0;False;;Sultan Perkasa Alam Syarif Lamtui;0.0019439780925336215;16;0.0;0.294424498031223;0.04317422354211073;16;0.04325944454027946
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Demak Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Pagaruyung Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Blambangan Kingdom;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Malacca Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Sultanate of Gowa;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Majapahit;Patih Udara;;Patih Wahan;;Putri dari Pate Pimtor (Menak Pentor);Pate Sepetat (Menak Sapetak), Putri yang menikah dengan Batara Vojyaya;Majapahit;Trowulan;;Singhasari;Bruneian Sultanate;1292.0;http://www.wikidata.org/entity/Q49326;;;;;;http://www.wikidata.org/entity/Q12503736;llm_imputed;0.8;False;Wikipedia Scrape;Patih Udara;0.0019439780925336215;8;0.006865620148352597;0.36926937306885504;0.011990200389390741;8;0.059277787361278825
Kesultanan Aceh;Teuku Nanta Seutia;;Datuk Makhudum Sati;;;Cut Nya’ Dhien;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;;;;;;http://www.wikidata.org/entity/Q19744098;wikidata;1.0;False;;Teuku Nanta Seutia;0.0019439780925336215;22;0.003674314300500259;0.29304905457267855;0.04317422354211073;16;0.04325944454027946
Kesultanan Banten;Abul Nashar Muhammad Ishaq Zainulmutaqin;;;;;;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;;;;;;http://www.wikidata.org/entity/Q12470635;llm_imputed;0.0;False;Wikipedia Scrape;Abul Nashar Muhammad Ishaq Zainulmutaqin;0.0019439780925336215;14;0.0;0.3789231816899513;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Muhammad bin Muhammad Muhyiddin Zainussalihin;;Sultan Muhammad Muhyiddin Zainussalihin;Ratu Aisiyah;Ratu Putri Fatimah binti Pangeran Ahmad bin Sultan Aliyuddin I;;;Old Banten;;Cirebon Sultanate, Demak Sultanate, Sunda Kingdom;Bantam Presidency, Bantam Residency, Batavia, Dutch East IndiesBatavia;1526.0;;;;;;;http://www.wikidata.org/entity/Q12499401;llm_imputed;0.8;False;Wikipedia Scrape;Muhammad bin Muhammad Muhyiddin Zainussalihin;0.0019439780925336215;14;0.005175090564084872;0.3789231816899513;0.015074013535885198;14;0.03701052268414697
Kesultanan Banten;Abul Mafakhir Muhammad Aliuddin;;Sultan Muhammad Arifin Zainul Asyiqin;Ratu Sultan Gusti;;Abu al-Nashar Muhammad Ishaq Zainulmutaqin, Abu al-Mafakhir Muhammad Aqiluddin, Pangeran Darma, Pangeran Muhammad Abbas, Pangeran Musa, Pangeran Yali, Pangeran Ahmad;;;;;;;;1752-07-02T00:00:00Z;;;;;http://www.wikidata.org/entity/Q16162786;llm_imputed;0.9;False;Wikipedia Scrape;Abul Mafakhir Muhammad Aliuddin;0.0019439780925336215;19;0.015059513541486977;0.3789231816899513;0.015074013535885198;14;0.03701052268414697
Kerajaan Mataram;Makutawangsawardhana;;Sri Isyana Tunggawijaya;Sri Isyana Tunggawijaya;;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q12496257;wikidata;1.0;False;;Makutawangsawardhana;0.003230640166524118;4;0.0;0.8466496347290399;0.008512056163828458;4;0.0006813869242711748
Kerajaan Sunda;Sri Baduga Maharaja;;;;;Pangeran Walangsungsang;;;;;;;;;;;;;http://www.wikidata.org/entity/Q4201860;wikidata;1.0;False;;Sri Baduga Maharaja;0.003242186829090881;5;1.0062676096831694e-05;0.6213349345596119;0.006164908013425225;5;0.0051334023345408555
Kerajaan Mataram;Lokapala;;;;Sri Isyana Tunggawijaya;;;;;;;;;;;;;;http://www.wikidata.org/entity/Q28152207;wikidata;1.0;False;;Lokapala;0.003230640166524118;4;0.0;0.8466496347290399;0.008512056163828458;4;0.0006813869242711748
Kesultanan Aceh;Pocut Baren;;Teuku Cut Anmat Tungkop;;Keujruen;;;Banda Aceh, Indrapuri, Aceh Besar;Sunni Islam;Lambri, Pasai, Pidie;Dutch East Indies;1496.0;;1880-01-01T00:00:00Z;;;;;http://www.wikidata.org/entity/Q12505900;llm_imputed;0.8;False;Wikipedia Scrape;Pocut Baren;0.0019439780925336215;16;0.0024667931688804557;0.27108503068181683;0.04317422354211073;16;0.04325944454027946
